Institution,Institution URI
Indian Health Service,http://history.archives.mbl.edu/concepts/institution/c1506f13-6ccd-4e25-a023-8cefaf2e46be
Department Of Biology University Of Connecticut,http://history.archives.mbl.edu/concepts/institution/73f60865-e74a-4034-95bc-a4ab2d6dbfac
Prebyterian Medical Center,http://history.archives.mbl.edu/concepts/institution/3671da83-dc88-4939-a501-22eb4e5eedd6
St Mary Of Springs,http://history.archives.mbl.edu/concepts/institution/e28e570b-a384-4713-aed4-2b6731a0c133
Monash University,http://history.archives.mbl.edu/concepts/institution/5616db37-4a45-485c-9842-0f4c97a57645
Women And Infants Hospital Of Rhode Island,http://history.archives.mbl.edu/concepts/institution/1cbf3c7c-28fb-430a-af10-479ed3dea1c6
Philadelphia School Of Pedagogy,http://history.archives.mbl.edu/concepts/institution/53457004-b22f-4229-8525-c52f8f8686d1
Division Of Cellular Neurobiology Albert Einstein College Of Medicine,http://history.archives.mbl.edu/concepts/institution/0e72aee0-4bcc-486c-8acf-697a1c4b5e2d
R E Consulting Inc,http://history.archives.mbl.edu/concepts/institution/346c450a-f9e2-4c3f-8bda-a74b6c8017f0
Ocean Research Institute University Of Tokyo,http://history.archives.mbl.edu/concepts/institution/30da250a-1a7b-41e4-a76d-31515717a053
Public Health Research Inst Of City Of New York,http://history.archives.mbl.edu/concepts/institution/549b42bb-ac72-4dac-ad2d-07ef44f8ee0b
Washington University At,http://history.archives.mbl.edu/concepts/institution/b88cf149-b2ba-48fc-b496-49b706d57c00
Universidad De Buenos Aires,http://history.archives.mbl.edu/concepts/institution/5ce4f076-99be-4608-8a98-bcb39fa72012
Memorial University,http://history.archives.mbl.edu/concepts/institution/1c69fbcb-36e7-4f17-bd2c-541aeb2b7499
Monterey Bay Aquarium,http://history.archives.mbl.edu/concepts/institution/9e6b7c4b-3bf9-422b-b2ba-28b1200d1395
Centre De Recherches De Biochimie Macromoleculaire,http://history.archives.mbl.edu/concepts/institution/20b6bf38-8b09-4e1f-9e50-02f09837193b
Columbia University Dental School,http://history.archives.mbl.edu/concepts/institution/270b0602-9218-4389-8455-2b3251cd0d1d
Instituto Di Biologia Cellulare,http://history.archives.mbl.edu/concepts/institution/cea272b9-d6a7-45ce-b491-b64dd0f416b9
Association Of Telehealth Providers,http://history.archives.mbl.edu/concepts/institution/2c578965-ab75-45c7-8d56-18a8a720946b
Instituto Espanol De Oceanografia,http://history.archives.mbl.edu/concepts/institution/4b9a5c0c-e1da-4699-91eb-61aeadcd9ec5
Rider College,http://history.archives.mbl.edu/concepts/institution/d2298f5f-16a3-401d-8383-08c3dc6b2328
George Washington Medical Center,http://history.archives.mbl.edu/concepts/institution/a99c81ea-e362-44e5-835d-dfd374be0ac6
Center For Astrophysics,http://history.archives.mbl.edu/concepts/institution/e64c7a89-2906-43d5-8ad7-80bf51cb9f1f
Institute Of Microbiology,http://history.archives.mbl.edu/concepts/institution/96d4e965-6074-4620-b3d1-055f1b1bf3d2
Biozentrum University Basel,http://history.archives.mbl.edu/concepts/institution/37a55ea4-79f5-4997-81c0-32749844f3e3
Bar Ilan University,http://history.archives.mbl.edu/concepts/institution/4329121b-462d-4e22-b5be-c683a761ce0e
Inst Of Bioagricultural Sciences,http://history.archives.mbl.edu/concepts/institution/773221d4-717e-4bc3-ba22-5160cdda9a96
Western Reserve University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/a8e792f7-ad4d-4a94-a7bb-a1ac618a4443
Rutgers Newark,http://history.archives.mbl.edu/concepts/institution/2749be43-f032-4212-b9f1-b6b92722fdf0
Northeast Georgia Health System,http://history.archives.mbl.edu/concepts/institution/f3b20216-6218-42c4-8d4f-827df62aaf55
Howe Laboratory,http://history.archives.mbl.edu/concepts/institution/9ff49d9d-f09f-4b93-a903-f874bfa4bb52
Yale College,http://history.archives.mbl.edu/concepts/institution/cc43f3d1-56e1-4fd8-9484-9573202ae7ed
Bridgewater State College,http://history.archives.mbl.edu/concepts/institution/f333bb51-44cc-4edd-9aba-95f7ec5da74e
Biocenter,http://history.archives.mbl.edu/concepts/institution/1d89e1f8-ac38-4e9f-890a-a16f0d9b1599
University Of Guam,http://history.archives.mbl.edu/concepts/institution/9f45d8c7-f301-4f7d-a04e-a3a071b22c4d
Instituto De Biologia Marina Y Pesquera,http://history.archives.mbl.edu/concepts/institution/88ef3c25-77e5-4aba-936d-07fab7de083b
Maine Maritime Academy,http://history.archives.mbl.edu/concepts/institution/058e1cc9-55c2-43f8-81d6-b06ddb63b5f7
University Of Thessalonki,http://history.archives.mbl.edu/concepts/institution/84f442ee-7736-4156-a11a-a3477915c36f
University Of Tokyo,http://history.archives.mbl.edu/concepts/institution/e817946d-97c0-468d-bffb-2463c15c0b43
Medgar Evers College,http://history.archives.mbl.edu/concepts/institution/ba976fcb-73fe-4b61-b14f-f019e47b3654
University Of Maryland,http://history.archives.mbl.edu/concepts/institution/55a2b5e8-83b2-448f-8cb6-c5098004d146
Teachers College Columbia University,http://history.archives.mbl.edu/concepts/institution/7475a896-0a13-4f87-b0c1-d2aba15e9bee
Army Medical School,http://history.archives.mbl.edu/concepts/institution/28132598-3a9e-490f-a817-cb5c86b4bf3d
University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/d2046794-9ff1-4ad7-bd77-05c374cdc763
Park East Cardiovascular,http://history.archives.mbl.edu/concepts/institution/65a97928-809d-43d4-9578-d529139dfb3e
Northeast Fisheries Center,http://history.archives.mbl.edu/concepts/institution/8fe29ac7-318b-40b7-8aca-b763e34a1afc
Armed Forces Institute Of Pathology,http://history.archives.mbl.edu/concepts/institution/1a7c946f-b637-47ef-995b-dd2cc731e318
University Of Konstanz Germany,http://history.archives.mbl.edu/concepts/institution/70d75dfd-ae2b-4a62-988d-7ff880191cbb
Brooklyn Veterans Administration Hospital,http://history.archives.mbl.edu/concepts/institution/d1eb609e-08c2-48c5-958b-98a9f6fee912
Packer College Institute,http://history.archives.mbl.edu/concepts/institution/c563e4d8-6dc9-4a5e-a8f5-b38b09acf37a
Explorers Club,http://history.archives.mbl.edu/concepts/institution/bfd5610e-77e9-4530-8323-f54648c34c94
Southern California Coastal Water Research Project,http://history.archives.mbl.edu/concepts/institution/06ee3a99-c407-4bbc-b613-f34a1bc080ba
Whitney Marine Laboratories,http://history.archives.mbl.edu/concepts/institution/5b1cf0de-d95b-4d40-b02e-354eae960c3b
Womans Medical College Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/e8200682-0f42-4f48-afcd-19aa5cd8761f
Commonwealth Health Corporation,http://history.archives.mbl.edu/concepts/institution/bf12173e-8bd8-4991-8396-5a1ad2a027e4
Dept Of Obstetrics And Gynecology University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/302212bb-a90d-4850-bbbe-8b3fe92dbc6c
Nauset Regional Middle School,http://history.archives.mbl.edu/concepts/institution/b6c99130-ce0d-4184-b853-7787c7f938bd
Hhmi University Of Utah,http://history.archives.mbl.edu/concepts/institution/c58fee0a-015e-45f3-a573-36a49f64f019
White Plains High School,http://history.archives.mbl.edu/concepts/institution/485fec51-0a25-4a4f-9587-c4ce3d7fa347
Scripps Institution,http://history.archives.mbl.edu/concepts/institution/e10c1d97-f7a4-48e5-bcd0-4e5f063a445d
Lemberg University,http://history.archives.mbl.edu/concepts/institution/ed15da17-1ccf-4572-966b-0fdcb48b9f1c
Academia Sinica,http://history.archives.mbl.edu/concepts/institution/87d9a8b8-6efe-446a-8f1b-0a342e04609b
Bellevue Hospital,http://history.archives.mbl.edu/concepts/institution/6d06c68b-2a5d-4a2f-afcc-1f61d229d0e0
Miami University At Ohio,http://history.archives.mbl.edu/concepts/institution/037aaa15-4eb1-4f0e-b1df-1f4b4afc6cb7
Medical College Of Georgia,http://history.archives.mbl.edu/concepts/institution/f01d0492-8d5a-403c-a567-d0f6df3ba4c1
Florida State University,http://history.archives.mbl.edu/concepts/institution/9e4156cd-a318-4510-a6c8-b889dd05e9f1
Ottawa Hospital University Of Ottawa,http://history.archives.mbl.edu/concepts/institution/dcdb7949-a10c-40c3-b765-9ed0a863af24
Memorial University Medical Center,http://history.archives.mbl.edu/concepts/institution/31e47501-efda-44f2-b033-99c7fb337623
University Of Marland,http://history.archives.mbl.edu/concepts/institution/63176f90-2aed-487f-8ece-414e317921b7
New Jersey State Teachers College,http://history.archives.mbl.edu/concepts/institution/282f719b-4e36-4456-a096-e8525ea9b540
Barrow Neurological Institute,http://history.archives.mbl.edu/concepts/institution/61b6c824-3ed2-421e-8cbe-85b983647813
University Konstanz,http://history.archives.mbl.edu/concepts/institution/5a60219f-13e7-449e-ae12-2edb5f343d46
Lake Erie College,http://history.archives.mbl.edu/concepts/institution/7f6c8afe-efc7-4064-9e78-3c5e1a52cc6f
Crete University,http://history.archives.mbl.edu/concepts/institution/7cbae3ef-c0d5-41f7-9df0-5dea0e6ea728
Bennington College,http://history.archives.mbl.edu/concepts/institution/14a7b19f-2a2b-4e52-a2ca-449982f7b645
United States Public Health Service National Institute Of Health,http://history.archives.mbl.edu/concepts/institution/b26de9a2-cfb7-45d9-8e65-e950f616cab7
Ottawa Collegiate Institute,http://history.archives.mbl.edu/concepts/institution/f6988df6-eadb-4a4a-a392-6b747000d014
Lititz Area Mennonite School,http://history.archives.mbl.edu/concepts/institution/109ed71d-6331-48bc-a247-6eb29a9ef64c
Clarkson College Of Technology,http://history.archives.mbl.edu/concepts/institution/0a01a3ad-dc98-46bd-a7b6-44c36252cd67
Converse College,http://history.archives.mbl.edu/concepts/institution/7a48eae4-eacf-4297-8dca-235c0ca83e54
Bio Rad Microscience Ltd,http://history.archives.mbl.edu/concepts/institution/21d2e6e2-b511-4b32-aad5-ff2370529b51
Salk Institute For Biological Studies,http://history.archives.mbl.edu/concepts/institution/edb44341-9574-46f3-940f-3468f61e8997
New Alchemy Institute,http://history.archives.mbl.edu/concepts/institution/f19f55aa-3087-46e3-ad79-c16867c24410
Hopital De La Pitie Salpetriere,http://history.archives.mbl.edu/concepts/institution/d3b9ad35-9b61-4dc1-9b6a-f9e494959111
Johnson Research Foundation,http://history.archives.mbl.edu/concepts/institution/9f9b3214-1c5b-49c2-b97d-3a09b70a7ed7
Nasa Ames,http://history.archives.mbl.edu/concepts/institution/0dd43ada-bb64-4171-a519-a8405612a315
Harvard University And National University Singapore,http://history.archives.mbl.edu/concepts/institution/393aca7a-1bd1-4a50-a9aa-e785d551efb7
City Of Boston School Department,http://history.archives.mbl.edu/concepts/institution/8f2d68cc-b30d-49d5-b86b-966549e67123
Groningen University,http://history.archives.mbl.edu/concepts/institution/19f10c2e-8588-4756-9ba9-6f84cc7d5019
Hillsdale College,http://history.archives.mbl.edu/concepts/institution/e6ce77b7-7b22-45e6-b8c5-c18cd20583ef
Catholic University Of Leuven,http://history.archives.mbl.edu/concepts/institution/27860802-4363-4c14-9d07-ff6a0ea08473
Dept Of Physiology University Of Maryland School Of Medicine,http://history.archives.mbl.edu/concepts/institution/a47fdd6c-cbf5-47b1-a3d8-6245b1317ebd
Usgs,http://history.archives.mbl.edu/concepts/institution/2aba8f22-11d6-47f5-ab25-91a19a400a28
H Steinitz Marine Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/b77fcec5-6e5c-428e-a6c7-c24359ffdaf8
University,http://history.archives.mbl.edu/concepts/institution/39e507ad-33b9-4ac1-b103-bc2099f958bd
Harvard Medical School And Childrens Hospital,http://history.archives.mbl.edu/concepts/institution/0c886b0b-79e4-4cb2-8a00-b2df7391811e
State University At Campinas,http://history.archives.mbl.edu/concepts/institution/6be5435b-2d2f-4771-be4f-b5b85415f548
Gonzaga University,http://history.archives.mbl.edu/concepts/institution/ac31c00c-8661-4dde-81a2-d3ab5052c936
Cairo University,http://history.archives.mbl.edu/concepts/institution/2e386db8-7efb-45dc-b0fd-1a1f09ff99be
Bronxville High School,http://history.archives.mbl.edu/concepts/institution/3f751092-6450-4132-9a46-af0cc7898034
International Institute Of Tropical Agriculture,http://history.archives.mbl.edu/concepts/institution/038a0cd0-a076-4bd8-935f-91b2e1aad411
Universita Degli Studi Di Perugia,http://history.archives.mbl.edu/concepts/institution/568e5264-d1e5-4b85-b3f1-3f4bfb94b19b
Huddinge University Hospital,http://history.archives.mbl.edu/concepts/institution/239a49cd-af5d-4aea-99e1-3c8d0335dfd7
Frederick Miesener Institute,http://history.archives.mbl.edu/concepts/institution/bb97c81c-ff60-4e93-8dd6-9c1f9efdcb83
University Of Georgia Athens,http://history.archives.mbl.edu/concepts/institution/a536a2b6-eafb-43e6-b142-357625c50d1b
Measure,http://history.archives.mbl.edu/concepts/institution/9b73fd49-c3da-4a0c-8489-9445aa8b8030
Julius Kuhn Institute,http://history.archives.mbl.edu/concepts/institution/576ae52c-9352-45c6-9186-a7542a0f444b
Eidgenossische Technische Hochschule Zurich,http://history.archives.mbl.edu/concepts/institution/54c847ab-65c5-4506-8597-39d50fa517b3
Finnegan Henderson Farabow Garrett And Dunner Esq,http://history.archives.mbl.edu/concepts/institution/ba82f949-6a4c-42c8-9000-d1bd62835ced
American Institute Of Beirut,http://history.archives.mbl.edu/concepts/institution/f2b3a76d-156f-4b23-9c74-7cf2601be03b
Hastings Center,http://history.archives.mbl.edu/concepts/institution/9751f29d-a346-4812-90a1-50f96cc19eb5
Office Of National Coordinator,http://history.archives.mbl.edu/concepts/institution/6b8d4312-ab61-414e-aac2-0a3ed7ef5103
Associated Scientists Of Woods Hole,http://history.archives.mbl.edu/concepts/institution/517b3158-aad3-4a3f-b930-d450b1acb9e9
Ninds National Institutes Of Health,http://history.archives.mbl.edu/concepts/institution/ab862940-8b66-430d-9364-8f3cb601b675
East Tennessee Childrens Hospital,http://history.archives.mbl.edu/concepts/institution/8154a51d-194c-4d24-b071-f058defbecdc
Japan Biologcial Information Research Center,http://history.archives.mbl.edu/concepts/institution/aea64aae-f381-4625-a02f-79290178a4d1
Chicago Polyclinic,http://history.archives.mbl.edu/concepts/institution/9a87513e-6903-477e-967a-b0cc99d167a8
Grande Ronde Hospital,http://history.archives.mbl.edu/concepts/institution/9782ad45-901e-4b15-95a3-55730e589298
Laboratoire De Biologie Du Development,http://history.archives.mbl.edu/concepts/institution/a1af6a65-4f8d-45be-8887-d7bfd1bf147a
New York University College Of,http://history.archives.mbl.edu/concepts/institution/08ea1a7f-771a-4d9a-8fbc-4377e5fd301b
University Of Illinois Chicago Field Museum,http://history.archives.mbl.edu/concepts/institution/d2a2abf1-4ebd-4d06-a659-a6515b95f0d8
Skidmore School Of Arts,http://history.archives.mbl.edu/concepts/institution/507507bd-11e0-4cb7-89ab-0ed4a119be5d
W L Gore And Associates,http://history.archives.mbl.edu/concepts/institution/0aa84fb4-46d3-48dc-9e0f-dd558d96ad41
Genesis Genetics Institute,http://history.archives.mbl.edu/concepts/institution/b683b566-62b5-4229-961d-06ffa05c4830
Slade House Farm,http://history.archives.mbl.edu/concepts/institution/6677c5e1-c3f5-4320-bc31-3573ff12d3f7
University Ulm,http://history.archives.mbl.edu/concepts/institution/bb91f707-6478-4edd-97b5-2c6783b959c2
Moline High School,http://history.archives.mbl.edu/concepts/institution/925ce531-f6f0-404e-861b-860172564de9
Grambling State University,http://history.archives.mbl.edu/concepts/institution/1c7c1e10-efe2-4a0b-b4d1-3ef0f10d1555
Pfizer Grd,http://history.archives.mbl.edu/concepts/institution/9285eb43-ce1d-4185-9176-fda02e143055
Inrs Institut Armand Frappier,http://history.archives.mbl.edu/concepts/institution/9a8c76e4-d601-461b-a73b-10fa91dff11e
Kobe University,http://history.archives.mbl.edu/concepts/institution/b6f51755-8b8f-4002-ad6e-a76b182d8467
European Molecular Biology Lab,http://history.archives.mbl.edu/concepts/institution/13649d19-be64-40af-96e7-32d37a19be68
Instituto De Inmunologia Y Biologia Microbiana,http://history.archives.mbl.edu/concepts/institution/c1ce5c5a-54a6-4ca3-b425-87c0e0a145c6
Mayo Graduate School,http://history.archives.mbl.edu/concepts/institution/e7c9e854-5445-4d75-ba52-9ee9af78c0d7
Robert Wood Medical School,http://history.archives.mbl.edu/concepts/institution/f1757ae2-f48b-4835-bd0e-c26faa0759d4
Institute Of Zoology And Ecozoology,http://history.archives.mbl.edu/concepts/institution/2d06cd12-f1c4-419a-8820-4e7a45e38ad8
Izmir Institute Of Technology,http://history.archives.mbl.edu/concepts/institution/b1d3142a-6ae0-487c-81ef-5958e842b468
Washington University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/dd8922f6-1241-469e-9a28-d1704bc1d648
Dgrst,http://history.archives.mbl.edu/concepts/institution/460d5995-21e1-43f7-b0c7-8b41d9a23b0c
Westfield State College,http://history.archives.mbl.edu/concepts/institution/4e29087e-1000-4e1a-801f-6e260868a392
New York,http://history.archives.mbl.edu/concepts/institution/9fd7767b-b5bc-42fe-a854-4ae86156990f
